id,category,level,kana,phrase,phrase_en,answer,group,explanation
2102,大ピンチ法則かるた,23,は,誰も知らない挙動を変えたら大炎上,Changing behavior nobody knew about causes a meltdown.,ハイラムの法則,engineer,利用者が増えるほど、実装の詳細まで暗黙の仕様になってしまうという法則。
2103,大ピンチ法則かるた,55,り,レビュー不足でバグが埋もれる,Bugs stay buried because of too little review.,リーナスの法則,engineer,目に触れる人が多いオープンソースほど、バグは早く見つかり浅くなるという法則。
2104,大ピンチ法則かるた,14,ざ,便利機能を足し続けてメールソフト化,Adding convenience features endlessly turns it into a mail client.,ザウィンスキーの法則,engineer,組織のプロジェクトはいずれ、メール読み上げソフトを再発明することになるという法則。
2105,大ピンチ法則かるた,34,め,利用者が少なく価値が生まれない,Too few users means no value is created.,メトカーフの法則,engineer,ネットワークの価値は、利用者数の2乗に比例して大きくなるという法則。
2106,大ピンチ法則かるた,94,む,性能向上を当てにした設計が破綻,A design betting on future performance gains falls apart.,ムーアの法則,engineer,半導体の集積度は、およそ2年ごとに倍になるという経験則。
2107,大ピンチ法則かるた,64,C,全部入りを目指して全部失う,Trying to have it all means losing it all.,CAP定理,engineer,分散システムでは、一貫性・可用性・分断耐性の3つを同時には満たせないという定理。
2108,大ピンチ法則かるた,51,け,更新したのに画面が食い違う,"You updated it, but the screens disagree.",結果整合性,engineer,更新の直後は一時的にずれても、時間が経てば最終的に整合が取れるという考え方。
2109,大ピンチ法則かるた,27,ば,処理が追いつかずシステムが詰まる,Processing can't keep up and the system chokes.,バックプレッシャー,engineer,処理が追いつかない受け手が、送り手に流量を抑えるよう伝える仕組み。
2110,大ピンチ法則かるた,21,ゔ,長年の改修で誰も理解できない,Years of changes leave nobody able to understand it.,ヴィルトの法則,engineer,ソフトウェアは使われ続ける限り、複雑さが増していくという経験則。
2111,大ピンチ法則かるた,70,た,一つ直したら別の機能も壊れる,"Fix one thing, break another feature.",単一責務の原則,engineer,1つのクラスやモジュールが持つ、変更する理由は1つだけであるべきという原則。
2112,大ピンチ法則かるた,67,か,UI変更なのにDB修正が必要,A UI change somehow requires a database fix.,関心の分離,engineer,1つの処理が扱う関心事は1つに絞るべきだという設計思想。
2113,大ピンチ法則かるた,83,ぎ,先送りのツケで大改修が必要に,Postponing it now means a massive rebuild is required.,技術的負債,engineer,その場しのぎの対応を続けた結果、あとで返済が必要になる開発上の負債。
2114,大ピンチ法則かるた,26,で,他人の内部事情まで知りすぎる,It knows way too much about someone else's internals.,デメテルの法則,engineer,オブジェクトは直接の友達とだけ話し、他人の内部構造を知りすぎるべきではないという原則。
2115,大ピンチ法則かるた,31,も,隠したはずの仕組みが漏れ出す,The mechanism you tried to hide leaks through anyway.,漏れ出す抽象化の法則,engineer,複雑な仕組みを隠す抽象化ほど、どこかで詳細が透けて見えてしまうという法則。
2116,大ピンチ法則かるた,25,ふ,エラーを隠して障害が拡大,Hiding the error lets the failure spread.,フェイルファスト,engineer,エラーを隠さず、問題が起きたらすぐに処理を止めて知らせる設計方針。
2117,大ピンチ法則かるた,57,か,機能追加のたび既存コードを書き換える,Every new feature means rewriting existing code.,解放閉鎖の原則,engineer,既存のコードを変更せずに、拡張だけで機能を追加できるようにすべきという原則。
2118,大ピンチ法則かるた,22,ぎ,複雑な仕組みを一気に作って失敗,Building a complex system all at once fails.,ギャルの法則,engineer,複雑な仕組みは、うまく機能する単純な仕組みを育てて作るしかないという経験則。
2119,大ピンチ法則かるた,99,D,同じ修正を十か所に反映,The same fix has to be applied in ten places.,DRY,engineer,同じ知識やロジックを、コード中に繰り返し書かないようにするという原則。
2120,大ピンチ法則かるた,97,K,賢すぎる設計で誰も理解できない,The design is too clever for anyone to understand.,KISS,engineer,仕組みはできる限り単純に保つべきだという設計の格言。
2121,大ピンチ法則かるた,88,S,設計ルールが崩れて泥団子化,The design rules collapse into a big ball of mud.,SOLID,engineer,保守しやすいオブジェクト指向設計のための、5つの原則の頭文字。
2122,大ピンチ法則かるた,49,U,一つのツールが何でも屋になる,One tool ends up doing everything.,Unix哲学,engineer,小さな部品を組み合わせ、テキストで連携させるという設計思想。
2123,大ピンチ法則かるた,18,E,正しいが誰も変更できないコード,Code that's correct but nobody dares to change.,ETC,engineer,正しさと同じくらい、変更のしやすさを重視すべきだという設計指針。
2124,大ピンチ法則かるた,38,ご,一人で悩み続けて一日終了,A whole day spent agonizing alone.,ゴムのアヒルデバッグ,engineer,人形に向かって説明しているうちに、自分でバグの原因に気づく手法。
2125,大ピンチ法則かるた,73,ぶ,人を増やしたのに納期が延びる,Adding more people only pushes the deadline back.,ブルックスの法則,engineer,人員を追加しても、遅れているプロジェクトはかえって遅れるという法則。
2126,大ピンチ法則かるた,17,9,あと一割が終わらない,The last ten percent never gets done.,90対90の法則,engineer,作業の9割が終わるのに全体の9割の時間がかかり、残り1割にも同じだけかかるという経験則。
2127,大ピンチ法則かるた,16,ほ,見積もりが毎回外れる,The estimate is wrong every single time.,ホフスタッターの法則,engineer,物事は思ったより時間がかかる、そう分かっていてもという法則。
2128,大ピンチ法則かるた,86,Y,誰も使わない機能を量産,Features nobody uses keep piling up.,YAGNI,engineer,今必要ないなら作るな、という開発の原則。
2129,大ピンチ法則かるた,42,ぷ,試作品がそのまま本番化,The prototype becomes production as-is.,プロトタイプ,engineer,本番の設計に入る前に、まず試しに作ってみる簡易な実装。
2130,大ピンチ法則かるた,10,と,最後まで繋いだら動かない,Wiring it end-to-end reveals it doesn't work.,トレーサーバレット,engineer,要となる機能だけを最初から実際に動く形で貫通させて作る開発手法。
2131,大ピンチ法則かるた,62,さ,全員が本番DBを消せる,Everyone has permission to delete the production database.,最小権限の原則,engineer,利用者やプロセスには、仕事に必要な最小限の権限しか与えないという原則。
2132,大ピンチ法則かるた,54,ふ,一つ壊れただけで全停止,One failure takes the whole thing down.,フェイルセーフ,engineer,一部が故障しても、安全な状態を保つように設計する考え方。
2133,大ピンチ法則かるた,48,わ,小さな手抜きが大崩壊を招く,A small shortcut leads to total collapse.,割れ窓理論,engineer,小さな乱れを放置すると、やがて大きな荒廃を招くという理論。
2134,大ピンチ法則かるた,33,ぐ,一部障害でサービス全停止,A partial failure takes the entire service down.,グレースフルデグラデーション,engineer,一部の機能が使えなくても、全体は動き続けるように落とし所を用意する設計。
2135,大ピンチ法則かるた,20,す,作った機能の九割が使われない,Ninety percent of the features built go unused.,スタージョンの法則,engineer,あらゆる創作物の9割はくだらない、という経験則。
2136,大ピンチ法則かるた,37,ば,一人辞めたら開発停止,One person leaves and development grinds to a halt.,バス係数,engineer,その人がいなくなるとプロジェクトが立ち行かなくなる人数の少なさを表す指標。
2137,大ピンチ法則かるた,71,ぴ,昇進したら誰も幸せにならない,The promotion makes nobody happy.,ピーターの法則,engineer,有能な人はやがて、自分の能力の限界にあたる地位まで昇進するという法則。
2138,大ピンチ法則かるた,90,こ,組織図そのままのシステム誕生,The system ends up mirroring the org chart exactly.,コンウェイの法則,engineer,システムの構造は、それを作る組織の伝達構造をそのまま映すという法則。
2139,大ピンチ法則かるた,40,ぴ,期待されず成長が止まる,Growth stalls when nobody expects anything.,ピグマリオン効果,engineer,期待をかけられると、その期待どおりに成果が伸びていく効果。
2140,大ピンチ法則かるた,93,ぱ,重要な二割を見誤る,The critical twenty percent gets misjudged.,パレートの法則,engineer,成果の8割は、全体のうち2割の原因から生まれるという経験則。
2141,大ピンチ法則かるた,50,M,分類漏れと重複だらけ,Full of gaps and overlaps in the classification.,MECE,engineer,モレなくダブりなく物事を分類するという考え方の頭文字。
2142,大ピンチ法則かるた,53,お,複雑な説明ばかり増える,Explanations just keep getting more convoluted.,オッカムの剃刀,engineer,むやみに複雑な説明より、単純な説明を選ぶべきだという指針。
2143,大ピンチ法則かるた,12,ち,理由も知らずに消して事故,Removing it without knowing why causes an accident.,チェスタトンの柵,engineer,使われていない小さな柵でも、理由が分かるまでは壊してはいけないという教え。
2144,大ピンチ法則かるた,28,り,見方を変えられず行き詰まる,Stuck because nobody can change their perspective.,リフレーミング,engineer,物事のとらえ方の枠組みを変え、違う意味づけをし直すこと。
2145,大ピンチ法則かるた,32,ぐ,指標を追って本質を失う,Chasing the metric loses sight of the point.,グッドハートの法則,engineer,指標を目標にした瞬間、その指標は良い指標でなくなるという法則。
2146,大ピンチ法則かるた,11,き,KPI達成のため数字を盛る,The numbers get inflated just to hit the KPI.,キャンベルの法則,engineer,数値目標に圧力がかかるほど、その数値自体が歪められやすくなるという法則。
2147,大ピンチ法則かるた,7,じ,見えている範囲だけで判断,Judging everything from only what's visible.,ジョシュアツリーの法則,engineer,見えている木の背後にどれだけ木があるかで、森の大きさを見積もれるという経験則。
2148,大ピンチ法則かるた,95,だ,自信満々なのに実力不足,"Full of confidence, short on actual skill.",ダニングクルーガー効果,engineer,能力が低い人ほど、自分の能力の低さに気づけないという認知バイアス。
2149,大ピンチ法則かるた,92,か,都合の良い情報しか見ない,Only the convenient information gets noticed.,確証バイアス,engineer,自分の考えに合う情報ばかり集め、反する情報を軽視してしまう偏り。
2150,大ピンチ法則かるた,82,は,一つの長所だけで全部高評価,One strength earns a high rating on everything.,ハロー効果,engineer,一つの好印象に引きずられて、他の面まで高く評価してしまう効果。
2151,大ピンチ法則かるた,15,さ,気づかぬうちに判断を誘導される,A judgment gets nudged without anyone noticing.,サブリミナル効果,engineer,意識にのぼらないほど短い刺激が、後の判断に影響を与える効果。
2152,大ピンチ法則かるた,89,せ,成功例だけ真似して失敗,Copying only the success stories leads to failure.,生存者バイアス,engineer,失敗した例が見えないまま、成功した例だけを見て判断してしまう偏り。
2153,大ピンチ法則かるた,44,ば,急に全部が気になり始める,Suddenly it seems to be everywhere.,バーダーマインホフ現象,engineer,一度気になり始めると、その物事が身の回りのあちこちで目につくようになる現象。
2154,大ピンチ法則かるた,45,か,禁止したら余計にやりたくなる,Banning it only makes people want it more.,カリギュラ効果,engineer,禁止されるとかえって、その物事に強く惹かれてしまう心理。
2155,大ピンチ法則かるた,65,し,第一印象だけで評価が決まる,The first impression decides the whole evaluation.,初頭効果,engineer,最初に与えられた情報ほど、記憶に残り印象を左右しやすいという効果。
2156,大ピンチ法則かるた,68,ざ,顔を出す人だけ評価される,Only the person who shows up gets the credit.,ザイオンス効果,engineer,何度も接するうちに、対象への好感度が自然と高まっていく効果。
2157,大ピンチ法則かるた,61,か,興味のある話しか耳に入らない,Only the topics you care about actually get heard.,カクテルパーティー効果,engineer,周りが騒がしくても、自分の名前や関心事だけは聞き取れる現象。
2158,大ピンチ法則かるた,81,ば,みんなが使うから採用,It gets adopted just because everyone else uses it.,バンドワゴン効果,engineer,周りが支持しているものほど、自分も支持したくなる心理。
2159,大ピンチ法則かるた,75,し,人気だけで技術選定,The tech choice is made on popularity alone.,社会的証明,engineer,多くの人が選んでいるという事実自体が、正しさの根拠に感じられる心理。
2160,大ピンチ法則かるた,78,あ,最初の数字から離れられない,Nobody can move past the first number they heard.,アンカリング効果,engineer,最初に見た数字に、その後の判断が引きずられてしまう効果。
2161,大ピンチ法則かるた,98,ま,本番だけ、なぜか落ちる,It only ever crashes in production.,マーフィーの法則,engineer,うまくいってほしくないことほど、実際に起きてしまうという経験則。
2162,大ピンチ法則かるた,59,ふ,操作ミスで重大事故,A simple mistake causes a serious incident.,フールプルーフ,engineer,使い方を間違えようとしても、簡単には間違えられないような設計。
2163,大ピンチ法則かるた,56,お,ボタンを押したら予想外の動作,Pressing the button does something unexpected.,驚き最小の原則,engineer,利用者を無用に驚かせない、予想どおりに振る舞う設計であるべきという原則。
2164,大ピンチ法則かるた,43,で,初期設定のまま本番投入,It ships to production with the default settings untouched.,デフォルト効果,engineer,最初から用意された選択肢のままにしておく人が多いという効果。
2165,大ピンチ法則かるた,47,W,同じコードを何度もコピペ,The same code gets copy-pasted over and over.,WET,engineer,共通化を怠って、同じコードをあちこちに書き広げてしまう状態。
2166,大ピンチ法則かるた,87,し,既存ライブラリを無視して自作,An existing library gets ignored in favor of building it from scratch.,車輪の再発明,engineer,既にある解決策を知らずに、一から同じものを作り直してしまうこと。
2167,大ピンチ法則かるた,84,ゆ,少しずつ悪化して手遅れ,It gets gradually worse until it's too late.,茹でガエル,engineer,少しずつの変化に慣れてしまい、危機に気づかず茹で上がってしまうたとえ話。
2168,大ピンチ法則かるた,6,や,本題に入れず一日終了,The whole day goes by without ever reaching the actual task.,ヤクの毛刈り,engineer,本来の目的から逸れ、その前提を整えるための作業に次々と手を取られること。
2169,大ピンチ法則かるた,29,い,協力が集まらず企画倒れ,Nobody chips in and the plan falls apart.,石のスープ,engineer,何もない所から始めても、協力が集まれば豊かな成果になるという寓話。
2170,大ピンチ法則かるた,77,ぱ,締切まで仕事が膨らみ続ける,Work keeps expanding to fill the time until the deadline.,パーキンソンの法則,engineer,与えられた期限いっぱいまで、仕事は膨張してしまうという法則。
2171,大ピンチ法則かるた,5,き,改善を後回しにして疲弊,Putting off the improvement leads to burnout.,木こりのジレンマ,engineer,斧を研ぐ時間を惜しんで、非効率な作業を続けてしまうというたとえ話。
2172,大ピンチ法則かるた,39,ぱ,重要な議題ほど後回し,"The more important the topic, the more it gets postponed.",パーキンソンの凡俗法則,engineer,重要な議題より、些細で分かりやすい議題に議論の時間が割かれてしまうという法則。
2173,大ピンチ法則かるた,66,こ,やめ時を失って炎上継続,Missing the moment to quit keeps the fire burning.,コンコルド効果,engineer,すでに費やした分がもったいなくて、やめるべき計画をやめられなくなる心理。
2174,大ピンチ法則かるた,36,ふ,小さな依頼が大仕事になる,A small favor turns into a huge job.,フットインザドア効果,engineer,小さな頼み事を承諾させてから、本命の大きな頼み事を通しやすくする手法。
2175,大ピンチ法則かるた,76,へ,借りを返すため残業,Working overtime just to repay a favor.,返報性の法則,engineer,何かをしてもらうと、お返しをしなければと感じてしまう心理。
2176,大ピンチ法則かるた,72,け,偉い人の一声で仕様変更,One word from someone senior changes the spec.,権威性の法則,engineer,専門家や肩書きのある人の言うことほど、信じやすくなる心理。
2177,大ピンチ法則かるた,9,り,良い話だけして信用を失う,Only mentioning the upside costs you trust.,両面提示の法則,engineer,良い面だけでなく悪い面も併せて伝えた方が、かえって信頼されやすいという法則。
